機構代碼,機構名稱,電話,縣市區名,地址,科別
3507300659,家陽診所,07-3100985,高雄市左營區,高雄市左營區華夏路1573號1樓,"家庭醫學科,"
3507300533,養全診所,73451258,高雄市左營區,高雄市左營區文康路109號1樓,"精神科,"
3502032423,常玉皮膚科診所,5506011,高雄市左營區,高雄市左營區自由二路336號1樓,"皮膚科,"
3502032450,仁杏診所,5571157,高雄市左營區,"高雄市左營區博愛二路568號1,2,3F","外科,"
3502032503,蔡東隆診所,5567653,高雄市左營區,高雄市左營區富國路39號１樓,"內科,"
3502032576,欣正中診所,5555171,高雄市左營區,高雄市左營區南屏路245號1F,"西醫一般科,"
3502032585,李錦源小兒診所,5851188,高雄市左營區,高雄市左營區左營大路139-1號1樓,"兒科,"
3502032594,陳進成診所,3503387,高雄市左營區,高雄市左營區華夏路985號1樓,"兒科,"
3502032656,吉祥診所,07-5810757,高雄市左營區,高雄市左營區翠華路601巷75號1樓,"家庭醫學科,"
3502032665,明虹眼科診所,3483482,高雄市左營區,高雄市左營區華夏路1083號1樓,"眼科,"
3502032683,陳企亨診所,3416119,高雄市左營區,高雄市左營區至真路45號1樓,"西醫一般科,"
3807300262,榮景中醫診所,07-3452502,高雄市左營區,高雄市左營區榮成一街17號1-2樓,"中醫一般科,"
3807300351,明華馬光中醫診所,07-5506558,高雄市左營區,高雄市左營區左營區明華一路192號1樓,"中醫一般科,"
3507300846,健宏診所,07-5503622,高雄市左營區,高雄市左營區華夏路328號1樓,"西醫一般科,"
3707300313,慶輝牙醫診所,07-3507768,高雄市左營區,高雄市左營區菜公里文川路73號1樓,"牙醫一般科,"
3507301030,聖博診所,07-3496666,高雄市左營區,高雄市左營區博愛三路201號3~4樓,"內科,"
3507301085,宇辰診所,07-5509343,高雄市左營區,高雄市左營區維新街156號1樓?2樓,"西醫一般科,"
3507301101,吳唯銘皮膚專科診所,07-3454031,高雄市左營區,高雄市左營區博愛三路392號1-2樓,"皮膚科,"
3507300819,振亮診所,07-5879799,高雄市左營區,高雄市左營區左營大路156號1樓,"家庭醫學科,"
3507300828,博愛美診所,07-5573118,高雄市左營區,高雄市左營區博愛二路326號1樓,"西醫一般科,"
3807300486,詠宏中醫診所,07-5868288,高雄市左營區,高雄市左營區新榮街151號1樓,"中醫一般科,"
3807300404,星齊祥中醫診所,07-3417979,高雄市左營區,高雄市左營區新庄仔路282號1樓,"中醫一般科,"
3707300331,琵雅諾牙醫診所,07-5569999,高雄市左營區,高雄市左營區天祥二路109號1-2樓,"牙醫一般科,"
3807300468,元真中醫診所,07-5567166,高雄市左營區,高雄市左營區光興街235號1樓,"中醫一般科,"
3507301307,博愛愛爾麗診所,07-5577778,高雄市左營區,高雄市左營區博愛二路2號1、2、3、4樓,"西醫一般科,"
3507301469,蕙林診所,3450777,高雄市左營區,高雄市左營區立大路90號1樓,"西醫一般科,"
3507301370,順風美醫診所,07-3419930,高雄市左營區,高雄市左營區博愛三路101號1、2樓,"西醫一般科,"
3507300793,清泰診所,07-5880625,高雄市左營區,高雄市左營區果峰街12巷40號1樓,"西醫一般科,"
3507300800,寬福診所,5580809,高雄市左營區,高雄市左營區明誠二路200號1.2樓,"精神科,"
3507301094,微爵形象美學診所,07-5565801,高雄市左營區,高雄市左營區裕誠路360號1-2樓,"西醫一般科,"
3807300440,謝佳蓉中醫診所,07-5508800,高雄市左營區,高雄市左營區忠言路66號1樓,"中醫一般科,"
3507301218,偉仁健康診所,07-5525333,高雄市左營區,高雄市左營區新莊一路160號1樓,"內科,"
3507300962,群欣外科診所,07-3590201,高雄市左營區,高雄市左營區高鐵路392號1-3樓,"外科,"
3507300926,極光美學診所,07-5566620,高雄市左營區,高雄市左營區明華一路120號2樓,"西醫一般科,"
3707300251,艾美牙醫診所,07-3418858,高雄市左營區,高雄市左營區孟子路460號1-2樓,"牙醫一般科,"
3707300260,人文牙醫診所,07-5582828,高雄市左營區,高雄市左營區安吉街229號1-2樓,"牙醫一般科,"
3507300908,文愛診所,07-3430123,高雄市左營區,高雄市左營區重愛路303號1-2樓,"家庭醫學科,"
3507300953,晴美自由診所,07-3504992,高雄市左營區,高雄市左營區自由三路337號1-5樓,"家庭醫學科,"
3507301174,安妞美學診所,07-5597088,高雄市左營區,高雄市左營區華夏路345號1樓,"西醫一般科,"
3807300575,謝育霖中醫診所,07-5509776,高雄市左營區,高雄市左營區至聖路171號1樓,"中醫一般科,"
3507301334,文仁小兒科診所,07-3457979,高雄市左營區,高雄市左營區自由三路172號1樓,"兒科,"
3507301272,大道診所,07-5561650,高雄市左營區,高雄市左營區自由二路215號1-2樓,"骨科,復健科,"
3807300548,雲玖中醫診所,07-3469311,高雄市左營區,高雄市左營區立大路181號1樓+夾層,"中醫一般科,"
3807300539,控八控控中醫診所,07-3507948,高雄市左營區,高雄市左營區民族一路1016-12號1樓,"中醫一般科,"
3507301290,美加健康美醫診所,07-3427999,高雄市左營區,高雄市左營區明華一路211號1-2樓,"家庭醫學科,"
3507301245,翔暘復健專科診所,07-3457557,高雄市左營區,高雄市左營區重和路193號1樓,"復健科,"
3707300288,華美牙醫診所,07-5549595,高雄市左營區,高雄市左營區華夏路288號1~2樓,"牙醫一般科,"
3507301389,長明診所,07-3432229,高雄市左營區,高雄市左營區華夏路971號1樓,"神經科,復健科,"
3507301281,希拉雅醫美殿堂診所,07-3505201,高雄市左營區,高雄市左營區華夏路608號1樓、608號2樓,"西醫一般科,"
3707300386,高鐵微笑牙醫診所,,高雄市左營區,高雄市左營區華夏路1328號1樓,"牙醫一般科,"
3507301405,勻禾妍美學健康診所,07-3431666,高雄市左營區,高雄市左營區文學路25號1、2、3樓,"皮膚科,"
3507301414,高雄法喬醫美診所,07-3105796,高雄市左營區,高雄市左營區博愛三路8-1號4樓,"西醫一般科,"
3507301183,首善美醫診所,07-5509111,高雄市左營區,高雄市左營區忠言路37號1-2樓,"整形外科,"
3507301352,麗式診所,07-3496680,高雄市左營區,高雄市左營區文康路113號1、2、3樓,"皮膚科,"
3502032834,郭正強診所,5591060,高雄市左營區,高雄市左營區明華一路229號1樓,"西醫一般科,"
3502032861,陳俊男診所,07-5506531,高雄市左營區,高雄市左營區自由二路216號1樓,"西醫一般科,"
3502032941,龔晉賢內科診所,5887903       0928171395,高雄市左營區,高雄市左營區左營大路514之6號1樓,"內科,"
3502033037,蔡佳祝皮膚科診所,3502270/0963045655,高雄市左營區,高雄市左營區崇德路287.289號1.2樓,"皮膚科,"
3502033046,心晴診所,3463099,高雄市左營區,高雄市左營區民族一路1032號1樓,"精神科,"
3502033082,恩欣小兒科診所,3451966,高雄市左營區,高雄市左營區自由四路324號1樓,"兒科,"
3507301665,湞媄診所,3501879,高雄市左營區,高雄市左營區博愛三路388號1~2樓,"西醫一般科,"
3807300557,福山雲玖中醫診所,07-3507081,高雄市左營區,高雄市左營區重愛路166號1、2樓,"中醫一般科,"
3502032870,黃敏毓婦產科診所,07-3595899,高雄市左營區,高雄市左營區自由三路392號1.2.3.4樓,"婦產科,"
3507301950,集馨診所,,高雄市左營區,高雄市左營區華夏路897號1樓,"西醫一般科,"
3502030189,胡義祥內兒科診所,07-5826811,高雄市左營區,高雄市左營區左營大路85號1樓,"內科,兒科,"
3707300091,新華陀牙醫診所,75565399,高雄市左營區,高雄市左營區明誠二路550號22樓,"牙醫一般科,"
3707300064,雅康牙醫診所,07-3503453,高雄市左營區,高雄市左營區孟子路48-1號1-2樓,"牙醫一般科,"
3507300140,欣聖診所,07-5560525,高雄市左營區,高雄市左營區自由二路143號1F,"神經科,"
3502033028,蔡昌學復健科診所,3502290/09603045655,高雄市左營區,高雄市左營區崇德路287-289號1.2樓,"復健科,"
3502030527,羅振原診所,07 5581288,高雄市左營區,高雄市左營區富民路１１４號,"西醫一般科,"
3707300135,和家牙醫診所,07-5888785,高雄市左營區,高雄市左營區先鋒路379號1-3樓,"牙醫一般科,"
3807300128,華夏明?中醫診所,"73,503,891,073,506,100",高雄市左營區,高雄市左營區華夏路735號1-3樓,"中醫一般科,"
3507300453,九大自由診所,07-3591963,高雄市左營區,高雄市左營區自由三路410號1樓,"內科,"
3707300073,康恒牙醫診所,07-3417337,高雄市左營區,高雄市左營區自由三路306號1樓,"牙醫一般科,"
3707300144,京湛牙醫診所,73489053,高雄市左營區,高雄市左營區華夏路1133號1、2樓,"牙醫一般科,"
3507300186,賴孟德診所,07-3439801,高雄市左營區,高雄市左營區孟子路1樓608號,"內科,"
3507300382,自由維格診所,07-5509237,高雄市左營區,高雄市左營區自由二路98號1-5樓,"皮膚科,整形外科,"
3802031262,展佳中醫診所,5828828,高雄市左營區,高雄市左營區元帝路76號1樓,"中醫一般科,"
3502030876,李建中診所,73498018,高雄市左營區,高雄市左營區崇德路２３８號１樓,"西醫一般科,"
3502030947,國聖診所,07-3506203,高雄市左營區,高雄市左營區文慈路１５０號一樓,"家庭醫學科,"
3502032192,金仁福診所,5529843,高雄市左營區,高雄市左營區華夏路228號1樓,"西醫一般科,"
3702031902,維亨牙醫診所,07-5582488,高雄市左營區,高雄市左營區富國路252號1樓,"牙醫一般科,"
3502033338,陽明眼科診所,07-5816325,高雄市左營區,高雄市左營區左營大路12-2號1.2樓,"眼科,"
1502031095,馨蕙馨醫院,07一5586080,高雄市左營區,高雄市左營區明誠二路五四一號,"家庭醫學科,內科,外科,婦產科,眼科,麻醉科,放射診斷科,整形外科,牙醫一般科,"
3502033288,許英哲張漢明耳鼻喉科診所,3592268,高雄市左營區,高雄市左營區華夏路1139號1樓,"耳鼻喉科,"
3702031897,止鼾王國牙醫診所,07-3509966,高雄市左營區,高雄市左營區重化街1號1.2樓,"牙醫一般科,"
3707300304,高雄明德牙醫診所,07-5574332,高雄市左營區,高雄市左營區天祥二路65號1-2樓,"牙醫一般科,"
3507301129,豐田診所,07-5506000,高雄市左營區,高雄市左營區自由二路309號1樓,"家庭醫學科,"
3507301067,彤曜時尚診所,07-5571988,高雄市左營區,高雄市左營區明華一路169號1-3樓,"皮膚科,"
3507301138,米蘭時尚診所,07-5589766,高雄市左營區,高雄市左營區華夏路1075號1、2樓,"整形外科,"
3807300477,順利中醫診所,07-3630099,高雄市左營區,高雄市左營區後昌路629之2號1-2樓,"中醫一般科,"
3507300864,艾蕾雅時尚醫美診所,07-5502735,高雄市左營區,高雄市左營區新榮街35號1-3樓,"外科,"
3507300855,董永豪診所,07-5850268,高雄市左營區,高雄市左營區?後街4號1樓,"兒科,"
3707300297,馨田牙醫診所,07-3491198,高雄市左營區,高雄市左營區重信路198號1-2樓,"牙醫一般科,"
3507301227,雅典娜整形外科診所,07-3420177,高雄市左營區,高雄市左營區博愛三路10號1+2樓,"麻醉科,整形外科,"
3807300119,青松堂中醫診所,73593827,高雄市左營區,高雄市左營區華夏路765號1樓,"中醫一般科,"
3702031911,常喜牙醫診所,07-3431199,高雄市左營區,高雄市左營區重上街248號1.2樓,"牙醫一般科,"
3502033475,尚禾診所,07-5583218,高雄市左營區,高雄市左營區博愛二路6號1-5樓,"西醫一般科,"
3507300944,林政賢皮膚科診所,07-3454189,高雄市左營區,高雄市左營區華夏路718號1-2樓,"皮膚科,"
3807300584,六必居中醫診所,07-3482678,高雄市左營區,高雄市左營區文學路255號1樓、257號1樓,"中醫一般科,"
3502030036,田源診所,07 3432641,高雄市左營區,高雄市左營區自由三路216號1.2.3樓與218號2.3樓,"內科,"
3702031555,富康牙醫診所,07-3456123,高雄市左營區,高雄市左營區民族一路1018之2號1樓+夾層,"牙醫一般科,"
3502030732,蘇婦產科診所,07-5575100,高雄市左營區,高雄市左營區裕誠路445號１樓,"婦產科,"
3702030263,大宇牙醫診所,07-5580885,高雄市左營區,高雄市左營區裕誠路２８５號２樓,"牙醫一般科,"
3807300628,正大左營中醫診所,5562682,高雄市左營區,高雄市左營區富國路41號1~2號,"中醫一般科,"
3507301594,大青田泌尿科診所,3457626,高雄市左營區,高雄市左營區自由四路137號1樓,"泌尿科,"
3502030518,沈診所,07 5569148,高雄市左營區,高雄市左營區明誠二路２１０號,"家庭醫學科,"
3507301638,高雄佐登微爾醫美診所,5588061,高雄市左營區,高雄市左營區自由二路206之1號1~2樓,"西醫一般科,"
3702030209,林永和牙醫診所,75592623,高雄市左營區,高雄市左營區裕誠路２５３號,"牙醫一般科,"
3502033297,福山診所,07-3482323,高雄市左營區,高雄市左營區重愛路218號1-2樓,"內科,"
3807300342,意凡馬光中醫診所,07-5889288,高雄市左營區,高雄市左營區店仔頂路32號1-5樓,"中醫一般科,"
3507302082,伊亮妍國際美學診所,,高雄市左營區,高雄市左營區富國路292號1.2樓,"西醫一般科,"
3502030803,陳進祥診所,73491349,高雄市左營區,高雄市左營區文德路２號,"西醫一般科,"
3502032227,李凱斌小兒科診所,3454784,高雄市左營區,高雄市左營區文莊路53號1樓,"兒科,"
3507300113,吳虹婦產科診所,07-3507101,高雄市左營區,高雄市左營區新庄仔路273號1F,"婦產科,"
3507301343,悠仁婦產科診所,07-3455959,高雄市左營區,高雄市左營區自由三路172號2樓,"婦產科,"
3702031653,新?牙醫診所,07-3470016,高雄市左營區,高雄市左營區曾子路19號1樓,"牙醫一般科,"
3507300015,柏安內科診所,5592120,高雄市左營區,高雄市左營區忠言路189號1樓,"內科,"
3502032334,謝宗哲耳鼻喉科診所,75584717,高雄市左營區,高雄市左營區裕誠路424號1樓,"耳鼻喉科,"
3502032889,李全忠診所,07-3450696,高雄市左營區,高雄市左營區自由三路528號1樓,"家庭醫學科,精神科,"
3707300411,福岡牙醫診所,3590915,高雄市左營區,高雄市左營區重光路60號1樓,"牙醫一般科,"
3502033304,永霖小兒科診所,3498118,高雄市左營區,高雄市左營區孟子路415號1樓,"兒科,"
3507301629,鼎峰診所,5888893,高雄市左營區,高雄市左營區裕誠路428號3樓,"家庭醫學科,"
3507302064,智麗博愛醫美診所,07-3506380,高雄市左營區,高雄市左營區博愛三路180號1.2樓,"西醫一般科,"
3502030723,楊宜璋耳鼻喉科診所,07-5591007,高雄市左營區,高雄市左營區明誠二路362 號１樓,"兒科,耳鼻喉科,"
3702030129,天健牙醫診所,07-5852935,高雄市左營區,高雄市左營區左營大路９３號,"牙醫一般科,"
3707300448,小宇宙牙醫診所,3507999,高雄市左營區,高雄市左營區曾子路298號1~2樓曾子路300號2樓.文川路2號2樓,"牙醫一般科,"
3507300097,彌馨診所,07-8629880,高雄市左營區,高雄市左營區至聖路288號1-2樓,"兒科,婦產科,"
3502030849,嚴世安診所,75811746,高雄市左營區,高雄市左營區翠峰路３２號１樓,"西醫一般科,"
3702031831,浩宜牙醫診所,07-3501990,高雄市左營區,高雄市左營區文自路232號1樓,"牙醫一般科,"
3507301156,雅斯翠診所,07-3456613,高雄市左營區,高雄市左營區重立路539號1樓,"外科,"
3507301530,博林診所,5529258,高雄市左營區,高雄市左營區南屏路352號1樓+夾層,"內科,"
3502030938,德林眼科診所,5572917,高雄市左營區,高雄市左營區裕誠路２８９號１、2樓,"眼科,"
3802031520,名德中醫診所,5877333,高雄市左營區,高雄市左營區勝利路178號1、2樓,"中醫一般科,"
1507300077,博田國際醫院,07-5562217,高雄市左營區,高雄市左營區博愛二路100號,"家庭醫學科,內科,外科,骨科,神經科,神經外科,泌尿科,眼科,皮膚科,復健科,麻醉科,放射診斷科,整形外科,中醫一般科,"
3707300359,欣美牙醫診所,07-5560111,高雄市左營區,高雄市左營區博愛二路8號1-2樓,"牙醫一般科,"
3707300233,橙田牙醫診所,07-3593501,高雄市左營區,高雄市左營區自由三路513號1-2樓,"牙醫一般科,"
3502032281,榮南皮膚科診所,07-5575757,高雄市左營區,高雄市左營區忠言路146號,"皮膚科,"
3802031584,順和中醫診所,3596185,高雄市左營區,高雄市左營區榮光街9號1樓,"中醫一般科,"
3802031235,齊祥中醫診所,75587779,高雄市左營區,高雄市左營區自由二路495號,"中醫一般科,"
3802031244,健誠中醫診所,07-5832813,高雄市左營區,高雄市左營區?後街34號1樓,"中醫一般科,"
3802031360,恒德堂中醫診所,5569975,高雄市左營區,高雄市左營區富民路338-5號1樓,"中醫一般科,"
3802031413,易達堂中醫診所,5588740,高雄市左營區,高雄市左營區忠言路142號5樓,"中醫一般科,"
3802031459,活水中醫診所,5588688,高雄市左營區,高雄市左營區富民路159號1樓、夾層,"中醫一般科,"
3802031468,德芳中醫診所,3593381,高雄市左營區,高雄市左營區崇德路383號1樓,"中醫一般科,"
3802031495,淮海中醫診所,07-3431919,高雄市左營區,高雄市左營區自由三路336號1樓,"中醫一般科,"
3802031557,晉邑安中醫診所,07-5581428,高雄市左營區,高雄市左營區明誠二路534號1樓,"中醫一般科,"
3802030158,鴻昌中醫診所,07-3619895,高雄市左營區,高雄市左營區後昌路727號1-2樓,"中醫一般科,"
3702031457,康甯牙醫診所,07-3470512,高雄市左營區,高雄市左營區政德路128號1.2樓,"牙醫一般科,"
3702031644,永豐牙醫診所,3496908,高雄市左營區,高雄市左營區重信路549號2樓,"牙醫一般科,"
3702031724,和美牙醫診所,07-3416123,高雄市左營區,高雄市左營區崇德路315號1.2樓,"牙醫一般科,"
3707300019,寬安牙醫診所,07-5589288,高雄市左營區,高雄市左營區明誠二路332號B一樓之三,"牙醫一般科,"
3702031804,晶鑽牙醫診所,3457982   0935399372,高雄市左營區,高雄市左營區重建路5號1樓,"牙醫一般科,"
3702030192,吳武益牙醫診所,07-3463981,高雄市左營區,高雄市左營區民族一路９０１巷６號一樓,"牙醫一般科,"
3807300020,八寶堂中醫診所,07-3455885,高雄市左營區,高雄市左營區孟子路166號1樓,"中醫一般科,"
3507301718,好心腸診所,3430630,高雄市左營區,高雄市左營區華夏路1212號1~2樓,"內科,"
3507301736,暘明診所,975373057,高雄市左營區,高雄市左營區文學路72號1~2樓,"西醫一般科,"
3507301754,明仁診所,3503706,高雄市左營區,高雄市左營區文敬路18號1~3樓,"眼科,"
3507301745,大安診所,3507058,高雄市左營區,高雄市左營區自由三路376號1樓,"西醫一般科,"
3807300655,醫晟中醫診所,5589989,高雄市左營區,高雄市左營區裕誠路266號1樓,"中醫一般科,"
3707300420,博田國際牙醫診所,5571088,高雄市左營區,高雄市左營區富民路50號1樓,"牙醫一般科,"
3807300664,天蘊中醫診所,3451688,高雄市左營區,高雄市左營區文自路226號1樓,"中醫一般科,"
3502033635,心方診所,07-3450697,高雄市左營區,高雄市左營區華夏路728號1樓,"精神科,"
3707300028,豐田巨蛋牙醫診所,07-5507272,高雄市左營區,高雄市左營區新庄仔路662號1.2樓,"牙醫一般科,"
3507301816,自由心胸診所,5588001,高雄市左營區,高雄市左營區自由二路340號1~2樓,"內科,"
3507301512,尋路身心診所,3506021,高雄市左營區,高雄市左營區重立路533號1樓,"精神科,"
3502033484,林政鋒骨外科診所,07-3592259,高雄市左營區,高雄市左營區華夏路1159號1~2樓,"外科,骨科,"
3507301978,維婼娜美學診所,,高雄市左營區,高雄市左營區明誠二路491號8樓,"西醫一般科,"
3707300162,嘉晟牙醫診所,07-3593591,高雄市左營區,高雄市左營區政德路398號1~2樓,"牙醫一般科,"
3507301709,福音復健科診所,5507491,高雄市左營區,高雄市左營區新下街260號1~3樓,"內科,復健科,"
3507302037,君綺美形診所,07-5506386,高雄市左營區,高雄市左營區博愛二路322號2樓,"西醫一般科,"
3507301692,易康左營診所,928345021,高雄市左營區,高雄市左營區左營大路26號1樓,"西醫一般科,"
3707300439,亞柏數位牙醫診所,3505222,高雄市左營區,高雄市左營區文直路17號1樓及2樓,"牙醫一般科,"
3507301987,美時診所,07-3507748,高雄市左營區,高雄市左營區文自路419號1樓,"西醫一般科,"
3702031868,泰和牙醫診所,07-5569345    0914101801,高雄市左營區,高雄市左營區明華一路130號1樓,"牙醫一般科,"
3807300682,至謙中醫診所,5502566,高雄市左營區,高雄市左營區華夏路310號1樓,"中醫一般科,"
3507301834,左營大學眼科診所,2620337,高雄市左營區,高雄市左營區明誠二路372號1~2樓,"眼科,"
3507301567,旭陽診所,5508731,高雄市左營區,高雄市左營區博愛二路580號1、2、3樓,"婦產科,"
3507300435,唐子俊診所,07-5564028,高雄市左營區,高雄市左營區忠言路193號1樓,"精神科,"
3507301487,賀凱診所,5566018,高雄市左營區,高雄市左營區明誠二路497號1~3樓,"西醫一般科,"
3702030156,亞太牙醫診所,07-5567383,高雄市左營區,高雄市左營區大順一路３０４號,"牙醫一般科,"
3502032914,怡廷婦產科診所,07-5832509,高雄市左營區,高雄市左營區左營大路111號1-2樓,"婦產科,"
3702031402,榮華牙醫診所,07-3509648,高雄市左營區,高雄市左營區民族一路1010 號一樓,"牙醫一般科,"
3707300457,高大美牙醫診所,3419559,高雄市左營區,高雄市左營區文自路515號1~2樓,"牙醫一般科,"
3702030085,黃一珊牙醫診所,07-5823903,高雄市左營區,高雄市左營區左營大路119號1樓,"牙醫一般科,"
3507301647,高雄諾貝爾眼科診所,5585678,高雄市左營區,高雄市左營區自由二路106號1樓,"眼科,"
3807300646,韻心中醫診所,3623888,高雄市左營區,高雄市左營區軍校路610號1~2樓,"中醫一般科,"
3702031448,上鼎牙醫診所,07-3470388,高雄市左營區,高雄市左營區華夏路722號1.2樓,"牙醫一般科,"
3807300637,嘉安中醫診所,3491118,高雄市左營區,高雄市左營區新庄仔路237之1號1樓,"中醫一般科,"
3507300668,揚士診所,07-3591880,高雄市左營區,高雄市左營區高鐵路388號1-3樓,"西醫一般科,"
4202030013,高柏病理中心,07 3590690,高雄市左營區,高雄市左營區大中二路五六六號一．二樓,"解剖病理科,"
3507301165,雅得麗生活診所,07-5565559,高雄市左營區,高雄市左營區富民路158號1-2樓,"家庭醫學科,"
3502033377,臻明眼科診所,07-5569898,高雄市左營區,高雄市左營區富民路299號1樓、2樓,"眼科,"
3707300055,啄木鳥親子牙醫診所,07-5567282,高雄市左營區,"高雄市左營區至聖路277號1,2F","牙醫一般科,"
3702030076,果貿牙醫診所,07-5811815,高雄市左營區,高雄市左營區果峰街2巷1號1-2樓,"牙醫一般科,"
3702031760,康裕牙醫診所,3437656,高雄市左營區,高雄市左營區孟子路101號1樓,"牙醫一般科,"
3502033617,睛華眼科診所,07-3503939,高雄市左營區,高雄市左營區自由四路185號1.2.3樓,"眼科,"
3707300082,寶貝兔親子牙醫診所,07-3430703,高雄市左營區,高雄市左營區新光里華夏路927號1-2樓,"牙醫一般科,"
3502030821,德安診所,73464695,高雄市左營區,高雄市左營區民族１路９０１巷１號１樓,"內科,"
1502031102,柏仁醫院,07-5508888,高雄市左營區,高雄市左營區博愛二路350號地下1樓至地上1-5樓、340號1樓、326號1樓,"兒科,婦產科,麻醉科,"
1507300068,鈞安婦幼聯合醫院,07-3480088,高雄市左營區,高雄市左營區華夏路609號地下1層至地上6層,"兒科,婦產科,"
3707300368,赫品牙醫診所,07-5573339,高雄市左營區,高雄市左營區富國路412號1-2樓,"牙醫一般科,"
3702030343,南方牙醫診所,07-5569586,高雄市左營區,高雄市左營區安吉街４１１號１樓,"牙醫一般科,"
3702030370,富岡牙醫診所,07-5573403,高雄市左營區,高雄市左營區明誠２路３４２號１樓,"牙醫一般科,"
3702031386,大千牙醫診所,07-3492689,高雄市左營區,高雄市左營區孟子路162 號1-2樓,"牙醫一般科,"
3702031466,崇德牙醫診所,07-3492713,高雄市左營區,高雄市左營區崇德路215號1樓,"牙醫一般科,"
3702031484,宏誠牙醫診所,07-5583007,高雄市左營區,高雄市左營區富國路263號1樓,"牙醫一般科,"
3702031537,馥民牙醫診所,07-5588711,高雄市左營區,高雄市左營區富民路198號1.2樓,"牙醫一般科,"
3702031573,佳恩牙醫診所,75566615,高雄市左營區,高雄市左營區裕誠路447號1、2樓,"牙醫一般科,"
3702031626,頌恩牙醫診所,07-3504151,高雄市左營區,高雄市左營區重愛路108號一樓,"牙醫一般科,"
3702031662,唯康牙醫診所,07-5566067,高雄市左營區,高雄市左營區富國路222號1樓,"牙醫一般科,"
3702031699,小慶牙醫診所,5579288,高雄市左營區,高雄市左營區明華一路215號1.2樓,"牙醫一般科,"
3702031706,晶元牙醫診所,07-3496977,高雄市左營區,高雄市左營區孟子路542號1樓,"牙醫一般科,"
3702031733,祐民牙醫診所,5563053,高雄市左營區,高雄市左營區自由二路141號3樓,"牙醫一般科,"
3702030281,若瑟牙醫診所,07-5815838,高雄市左營區,高雄市左營區翠峰路４號１樓,"牙醫一般科,"
3702030058,陳建勳牙醫診所,07-5822351,高雄市左營區,高雄市左營區介壽路２號,"牙醫一般科,"
3702030067,弘明牙醫診所,07 5820652,高雄市左營區,高雄市左營區左營大路１０６號,"牙醫一般科,"
3702030147,興高牙醫診所,07-5566166,高雄市左營區,高雄市左營區新庄仔路５３２號,"牙醫一般科,"
3702030183,德惠牙醫診所,07-5572625,高雄市左營區,高雄市左營區富民路３３３號１樓,"牙醫一般科,"
3702030218,正怡牙醫診所,07-3507114,高雄市左營區,高雄市左營區大中２路548號１樓,"牙醫一般科,"
3702030227,慧安牙醫診所,07-5572834,高雄市左營區,高雄市左營區明誠２路２２２號１樓,"牙醫一般科,"
3702030254,昆煌牙醫診所,75578000,高雄市左營區,高雄市左營區富民路１５５號１樓,"牙醫一般科,"
3702031742,裕誠牙醫診所,07-5576799,高雄市左營區,"高雄市左營區裕誠路416號1,2樓","牙醫一般科,"
3702031751,正安牙醫診所,07-5571888,高雄市左營區,高雄市左營區裕誠路452號1-2樓,"牙醫一般科,"
3702031813,順祥牙醫診所,07-3451380/0939411564,高雄市左營區,高雄市左營區重信路575號1樓,"牙醫一般科,"
3702031822,順芳熹牙醫診所,3590858,高雄市左營區,高雄市左營區自由三路355號1.2樓,"牙醫一般科,"
3702030316,育群牙醫診所,07-3479788,高雄市左營區,高雄市左營區重愛路３１號１樓,"牙醫一般科,"
3507300891,生髮診所,07-5566699,高雄市左營區,高雄市左營區明誠二路180號2樓,"西醫一般科,"
602030026,高雄榮民總醫院,07 3422121,高雄市左營區,高雄市左營區大中一路３８６號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,西醫一般科,牙醫一般科,中醫一般科,"
3507301496,博愛萊佳形象美學診所,07-3456355,高雄市左營區,高雄市左營區博愛三路35號1、2樓,"外科,"
3502032987,幸福診所,07-5886690,高雄市左營區,高雄市左營區軍校路218號1、 2樓,"家庭醫學科,"
3707300117,大維牙醫診所,07-3598598,高雄市左營區,高雄市左營區榮德街95號1樓+夾層,"牙醫一般科,"
502030015,國軍左營總醫院附設民眾診療服務處,07 5811648,高雄市左營區,高雄市左營區軍校路５５３號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,核子醫學科,急診醫學科,整形外科,職業醫學科,牙醫一般科,中醫一般科,"
3507301549,許成名皮膚科診所,5858988,高雄市左營區,高雄市左營區翠峰路59號1~2樓,"皮膚科,"
3702030325,名鼎牙醫診所,07-5571522,高雄市左營區,高雄市左營區自由２路８０號１樓２樓,"牙醫一般科,"
3507300211,心樂診所,3421968,高雄市左營區,高雄市左營區榮佑路9號1樓、夾層,"精神科,"
3507300088,德能診所,07-5857673,高雄市左營區,高雄市左營區左營大路692號1、2、3樓,"西醫一般科,"
3502030483,蔡鶴峰診所,07-3661818,高雄市左營區,高雄市左營區後昌路６０１號,"家庭醫學科,內科,"
3502032469,陳文星耳鼻喉科診所,07-3100838,高雄市左營區,高雄市左營區民族一路1028-10號1樓,"耳鼻喉科,"
3802031691,鄭肆宏中醫診所,07-5565251,高雄市左營區,高雄市左營區大順一路268-1號1樓,"中醫一般科,"
